listing_id,name,host_id,host_name,host_since,host_response_rate,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,weekly_price,monthly_price,security_deposit
1618842,Private Studio - Industrial Ballard,8612866,Julie & Jeff,03-09-2013,100%,47.66524464,-122.3704095,Apartment,Entire home/apt,4,1,0,95,625,2000,
888967,Spacious Room in Zero-Energy House,4405122,Eric,14-12-2012,100%,47.67167956,-122.3653898,House,Private room,2,1,1,90,,,
380950,Craftsman Charmer w/ Stunning Views,287962,Ian,15-11-2010,100%,47.66624017,-122.3609177,House,Entire home/apt,12,2,4,435,2900,,500
8097708,3BR Sunny Ballard House,31148752,Bo,13-04-2015,99%,47.67091242,-122.3655995,House,Entire home/apt,6,1.5,3,250,,,
5671843,Ballard Artcove ,18413215,Emiliya,19-07-2014,100%,47.67098702,-122.3751406,House,Private room,2,1,1,65,440,1450,
904057,Enjoy Seattle in Your Mini-Home!,4678869,Errin,12-01-2013,100%,47.66539135,-122.3660988,House,Entire home/apt,3,1,1,95,,,100
7161725,Two Bedroom Suite in Ballard,21015753,Theodora,06-09-2014,100%,47.67342403,-122.3742328,Townhouse,Private room,3,1,1,110,,,
9587410,Cozy Ballard Craftsman /upper floor,26498368,Peggy,21-01-2015,100%,47.67155243,-122.3676333,House,Private room,3,1,1,50,,,
9202380,Suite on the Ridge,2067157,Hailey,04-04-2012,100%,47.66338811,-122.3613784,Apartment,Entire home/apt,4,1,1,95,500,1750,200
2238105,Modern Ballard/Fremont Cottage,7727480,Melanie/Brian,25-07-2013,100%,47.66336498,-122.3624685,House,Entire home/apt,2,1,1,100,575,1800,
9545766,Ballard Basement,12851001,Charity,06-03-2014,100%,47.67076135,-122.371095,House,Private room,2,1,1,89,,,
2441908,Cozy Ballard Cottage - Sleeps 5,12483454,Kelly,22-02-2014,100%,47.67591574,-122.3704736,House,Entire home/apt,5,1,1,116,690,3450,
9367465,Crow's Nest Cottage,48604323,Matt And Amy,09-11-2015,100%,47.66365131,-122.3620818,House,Entire home/apt,4,1,1,150,950,2200,100
3031415,"Clean, Spacious, Seattle 3-bedroom!",5325329,Blair,04-03-2013,97%,47.66525243,-122.3619207,House,Entire home/apt,8,2,3,275,,,250
843812,New Zero-Energy Home in Ballard,4405122,Eric,14-12-2012,100%,47.67133442,-122.3657976,House,Entire home/apt,6,2,3,180,,,
3835995,Ballard Craftsman Charmer,19756727,Jamie,09-08-2014,100%,47.67307821,-122.3641401,House,Entire home/apt,2,1,1,97,582,1900,
9732638,Ballard home with private rooftop,19984963,Sarah,13-08-2014,100%,47.66678535,-122.3667514,Townhouse,Entire home/apt,5,3,2,200,1200,3500,200
3768745,Downtown Queen Anne large suite,19311504,Andrew,01-08-2014,100%,47.63184304,-122.3451235,House,Private room,2,1,1,120,,,
3975434,One private bedroom in a large Apt,6307839,Vincent,09-05-2013,100%,47.62812031,-122.3487521,Apartment,Private room,2,1,1,109,595,1950,
5620928,Master Suite - Private Entrance,15543526,Rachel And Paul,14-05-2014,100%,47.64359973,-122.3446299,Apartment,Private room,2,1,1,115,805,,100
7381677,"Modern, Intimate & Iconic City View",38669130,Michaela,16-07-2015,100%,47.62889479,-122.3475714,Apartment,Entire home/apt,2,1,1,199,1200,3800,
5487934,Relaxing room available,13546801,Louise,26-03-2014,75%,47.63899882,-122.3435739,Apartment,Private room,2,1,1,150,,,95
9028447,Apartment on Lake Union downtown,2704826,Nate,21-06-2012,80%,47.63950083,-122.3433039,Apartment,Entire home/apt,2,1,1,100,,,
757840,Hilltop House - 3 Bd Great Location,3991908,Becky,27-10-2012,90%,47.63152636,-122.3562828,House,Entire home/apt,6,2.5,3,250,,,500
8848403,Centrally located place - Queen Ann,46243391,Taher,10-10-2015,100%,47.64017717,-122.3465226,Apartment,Shared room,2,1,1,39,232,819,
7430926,"Beautiful & Modern, Great Location",32052651,Audrey,27-04-2015,100%,47.64290503,-122.346705,Apartment,Entire home/apt,4,1,1,69,,,150
7021544,Between Fremont & Downtown! Retro,31366898,Christine,16-04-2015,100%,47.64075557,-122.3428766,Apartment,Entire home/apt,4,1,1,145,715,2205,350
1323446,Seattle + free parking + quiet,7053059,Laura,22-06-2013,90%,47.63544456,-122.3555166,Apartment,Entire home/apt,5,1,1,98,640,2000,300
3925573,Cozy Apartment near Bumbershoot,20338511,Amber,21-08-2014,100%,47.64269717,-122.3436911,Apartment,Entire home/apt,4,1,1,130,850,,150
8723086,"Elegant, Spacious Urban Apartment",45781945,Wesley,05-10-2015,100%,47.63892301,-122.3428269,Apartment,Entire home/apt,4,1,1,85,525,1600,
781474,Studio at Mibbett Hollow -Private,4122018,Lynne,11-11-2012,100%,47.64291211,-122.3446833,Boat,Entire home/apt,1,1,1,85,560,2195,
9812439,World Travelers Welcome to Seattle!,31366898,Christine,16-04-2015,100%,47.63934586,-122.3431324,Apartment,Entire home/apt,4,1,1,73,588,2058,350
3401644,Quiet apartment Queen Anne,106721,Paula,11-04-2010,100%,47.63507293,-122.3545941,Apartment,Entire home/apt,4,1,1,150,550,,150
10036903,Downtown Seattle Apt 93 walk score!,51433714,Chris,15-12-2015,100%,47.62857355,-122.3559092,Apartment,Entire home/apt,3,1,1,85,,,
5310193,Top of Queen Anne 3 Bed / 2 Bath,27508753,Scott,10-02-2015,100%,47.63793826,-122.3507256,House,Entire home/apt,6,2,3,190,1600,,500
5308875,Cozy Condo in Lower Queen Anne.,11358129,Clint,16-01-2014,100%,47.62930931,-122.3441362,Apartment,Entire home/apt,2,1,1,68,,,200
5052459,"View, Location and Plenty of Space",26032511,Tracy,13-01-2015,83%,47.6305064,-122.3450221,Apartment,Entire home/apt,2,1.5,1,149,895,3150,100
7228499,Downtown Home Sleeps 8,5325329,Blair,04-03-2013,97%,47.630214,-122.3476151,House,Entire home/apt,10,2,2,349,,,
7651653,Top Floor Condo w/ View -Queen Anne,9423731,Brooke,14-10-2013,100%,47.62954816,-122.3465966,Apartment,Entire home/apt,2,1,1,105,,2500,750
1494986,Queen Anne Garden Getaway,316200,William,11-12-2010,100%,47.6337667,-122.3446154,Apartment,Entire home/apt,4,1.5,1,145,925,3625,500
1783382,City view in large urban condo,9361239,Emily,11-10-2013,,47.63444164,-122.3437841,Apartment,Entire home/apt,2,1,1,150,900,,200
7513198,Spectacular Queen Anne View Condo,12456569,Ryan,21-02-2014,,47.63211913,-122.3468193,Condominium,Entire home/apt,4,2,2,275,1750,5500,5000
8308316,"Top of QA Hill, SUPER CHARMING apt",3792761,Kimberly,07-10-2012,100%,47.63043465,-122.3501712,Apartment,Entire home/apt,4,1,2,165,,,
9694921,Remodeled Historic House in WestLk,3787979,Cathy,07-10-2012,100%,47.63840684,-122.344077,House,Entire home/apt,5,2,3,196,,,300
2472850,Queen Anne Condo ,2840320,Teagen,05-07-2012,,47.62900387,-122.3438233,Apartment,Entire home/apt,4,1,1,195,,3600,100
5487522,SPECTACULAR SPACE IN QUIET PLACE,13546801,Louise,26-03-2014,75%,47.63935867,-122.3440287,Apartment,Entire home/apt,4,2,2,200,,,95
4016650,The Gallery - Lake Union View Room,238431,Brian,18-09-2010,100%,47.64011972,-122.3445298,House,Private room,2,1.5,1,90,,,125
10229434,Charming Westlake Apt with a View!,21616710,Courtney,21-09-2014,100%,47.63815778,-122.3441574,Apartment,Entire home/apt,4,1,1,100,,,
3479241,Modern apartment with AMAZING view!,15893988,Kalia,23-05-2014,50%,47.63987162,-122.3418345,Apartment,Private room,2,1,1,125,800,2000,
5848400,Queen Anne Classic Victorian 3 Bdrm,430709,Sea To Sky Rentals,08-03-2011,88%,47.63214523,-122.3506487,House,Entire home/apt,8,1.5,3,250,,,
6077760,Private Room and Patio with View,21288637,Alex,13-09-2014,100%,47.63453262,-122.3437901,House,Private room,2,1.5,1,130,750,2500,100
4642956,Top of Queen Anne on Highland Drive,24038354,John & Ann,22-11-2014,100%,47.62994743,-122.351388,Apartment,Entire home/apt,2,1,1,209,1400,,200
1167507,Queen Anne Mother-In-Law 1br/1bath,6393323,Thomas And Leona,14-05-2013,100%,47.63192143,-122.3485203,Apartment,Entire home/apt,4,1,1,110,720,2500,150
6044106,Modern Seattle Apartment with gym!,31366898,Christine,16-04-2015,100%,47.64154276,-122.3446612,Apartment,Entire home/apt,4,1,1,90,1015,3950,350
1799255,Cozy Queen Anne Cottage,9435135,Sharon,15-10-2013,83%,47.63812903,-122.352374,House,Private room,2,1,1,90,500,,
8941768,Queen Anne Living,3022709,Laura,22-07-2012,100%,47.63279988,-122.3465579,Apartment,Entire home/apt,2,1,1,130,700,2200,
6569950,Breathtaking Views Near City,34363282,Brad,27-05-2015,,47.63082669,-122.3562298,Apartment,Entire home/apt,2,1,1,175,,,
7733192,"Luxurious, Modern, Panoramic Views",24633415,David,08-12-2014,100%,47.6327564,-122.3469865,House,Entire home/apt,8,3.5,3,749,6300,19500,1000
9215782,"Queen Anne 2-Bedroom, 2-Bath Condo",23551180,Mary,10-11-2014,100%,47.62846484,-122.3465481,Condominium,Entire home/apt,4,2,2,115,,,
5175631,Le Penthouse,17039361,Jeremy,20-06-2014,100%,47.64236917,-122.3440864,Apartment,Entire home/apt,4,1.5,2,165,,,200
6315614,Queen Anne Comfort,27215994,Jonathan,04-02-2015,100%,47.6293877,-122.3459247,Apartment,Entire home/apt,4,1,1,109,,,
9134193,Modern Open Studio,47573170,Kristin,27-10-2015,100%,47.63685503,-122.3568735,Apartment,Entire home/apt,2,1,0,80,428,1512,
2481189,Queen Anne - Cozy 3 BD View/Parking,12693172,Laura & Peter,01-03-2014,90%,47.63630285,-122.3478271,House,Entire home/apt,6,2,3,285,1650,,300
8535897,Meditteranean Style Queen Anne Home,23822173,Supriya,16-11-2014,100%,47.63321404,-122.3549398,House,Private room,2,1,1,80,425,1500,
9476826,Furnished private room/new building,2495385,Drew,29-05-2012,60%,47.6294311,-122.3452937,Condominium,Private room,1,1,1,75,400,1350,
3144311,"Stunning Water View, Spacious Condo",1917040,Aman,13-03-2012,100%,47.63770585,-122.3439878,Apartment,Entire home/apt,2,1,1,68,,,100
9370007,Luminous and Comfortable,23792018,Roda,15-11-2014,100%,47.62917175,-122.3474787,Apartment,Entire home/apt,2,1,1,85,,,150
6781308,"Heart of Seattle, minutes to it all",33944952,Timothy,21-05-2015,94%,47.64219186,-122.3464303,Apartment,Entire home/apt,4,1,1,125,,,300
160222,Apt on Lake Union & inHeart of City,767899,Amy,01-07-2011,,47.64034606,-122.3420882,Apartment,Entire home/apt,2,1,1,110,692,2550,800
4250367,Luxury in Queen Anne very walkable!,919364,Jeff,04-08-2011,90%,47.62905147,-122.3509893,House,Entire home/apt,7,4,3,600,3150,11700,1500
8755479,"2 bedroom & 2 bath, large deck VIEW",6097842,Brittain,26-04-2013,100%,47.62983437,-122.3468722,Apartment,Entire home/apt,4,2,2,235,,,
8829156,"Queen Ann, central neighborhood",46243391,Taher,10-10-2015,100%,47.64051553,-122.344504,Apartment,Entire home/apt,4,1,1,75,541,1911,
5126077,Location and View in Queen Anne,6097842,Brittain,26-04-2013,100%,47.63000397,-122.3451203,Apartment,Private room,2,1,1,95,,,
6108796,Classy Seattle Apartment and gym,31366898,Christine,16-04-2015,100%,47.64103958,-122.3444038,Apartment,Entire home/apt,4,1,1,103,1005,3900,350
2692126,Cute & Tidy by Seattle Center!,106972,Kelly,11-04-2010,100%,47.63111242,-122.3439642,Apartment,Entire home/apt,2,1,1,120,730,3000,350
6882211,Spacious Apt in Queen Anne,5468952,Jennifer,15-03-2013,100%,47.64046804,-122.3557637,House,Entire home/apt,2,1,1,95,,,200
9573675,"Lake Union view, 5 min to downtown!",49560117,Charles,21-11-2015,100%,47.63953892,-122.3448475,Apartment,Entire home/apt,5,2.5,2,143,,,
3544953,View of Lake Union,15791829,Sabrina & Ryan,21-05-2014,100%,47.64071111,-122.3463179,Apartment,Private room,2,1,1,99,700,,
2020505,"Private ""in house"" guest suite ",10385963,Trish And Patrick,02-12-2013,100%,47.64145197,-122.3528848,House,Entire home/apt,2,1,1,142,,,
5580457,Steps away from Lake Union,17572659,Rachel,02-07-2014,100%,47.64387483,-122.3461443,Apartment,Entire home/apt,2,1,1,150,,,
1495271,Spacious Queen Anne Craftsman,1300775,Tatyana,17-10-2011,100%,47.63911468,-122.3542986,House,Entire home/apt,6,2,3,295,,,1000
8455865,Queen Anne Jewel,44510434,Bill,18-09-2015,100%,47.64032332,-122.3493863,House,Entire home/apt,6,3.5,4,335,2500,,500
9679300,Cozy 1 BR apt. In Queen Anne,49371015,Geoff,18-11-2015,83%,47.62963743,-122.3561691,Apartment,Private room,2,1,1,60,,,
6065566,Charming Queen Anne Hill Craftsman,31483782,Kevin,18-04-2015,,47.63703759,-122.353111,House,Entire home/apt,6,1.5,3,250,1500,,500
4645208,1905 Craftsman in Ideal Location!,24049136,Jeff,22-11-2014,100%,47.63394912,-122.3496911,House,Entire home/apt,8,3,4,499,,,499
6115807,Spacious 3BR/2BA  Family Home,13566271,Gene & Shannon,26-03-2014,100%,47.63786752,-122.3530645,House,Entire home/apt,8,2,3,350,,,300
7091397,Secret Garden Bungalow,7376011,Barbara,09-07-2013,100%,47.63736553,-122.352344,Bungalow,Entire home/apt,3,1,1,156,1040,4000,300
6134153,2BR Apt in Lovely Queen Anne Home,13566271,Gene & Shannon,26-03-2014,100%,47.63784754,-122.3535869,Apartment,Entire home/apt,4,1,2,200,,,100
7763878,Best Seattle Location!,19002091,Jaymi,27-07-2014,100%,47.63180066,-122.3559977,Apartment,Entire home/apt,4,2,2,180,,,100
8088447,Central 1-BR with Lake Union View,5992456,Hannah,18-04-2013,100%,47.63831372,-122.3429312,Apartment,Entire home/apt,3,1,1,103,,,
3418349,Everything you need in Lower Q. A.!,17234030,Zachary,25-06-2014,100%,47.62833641,-122.3463335,Apartment,Entire home/apt,2,1,1,99,,,100
9199982,lakeview in QueenAnne near Fremont,46019955,Janny,07-10-2015,100%,47.64007889,-122.3452415,Apartment,Entire home/apt,3,1,1,94,,,100
6400000,Cozy 1BR/1BA Apartment,13566271,Gene & Shannon,26-03-2014,100%,47.63892542,-122.3562882,Apartment,Entire home/apt,4,1,1,160,,,100
6776229,"Heart of Seattle, Water & city view",33944952,Timothy,21-05-2015,94%,47.64001746,-122.3451296,Apartment,Entire home/apt,4,1,1,129,,,300
7627794,Westlake luxury loft with lake view,39970532,Ian,29-07-2015,100%,47.63879043,-122.341579,Loft,Entire home/apt,4,1,1,219,1380,,
8374102,Spacious & Clean 1 bedroom Apt.,23792018,Roda,15-11-2014,100%,47.62919531,-122.3480345,Apartment,Entire home/apt,4,1,1,91,,3850,150
6316934,Cute vintage flat 10 min to it all!,31366898,Christine,16-04-2015,100%,47.6393371,-122.3442914,Apartment,Entire home/apt,4,1,1,75,915,3528,350
1820794,Highland Hideaway SpaceNeedle View,9533123,Pam,20-10-2013,100%,47.63033292,-122.3476269,Apartment,Entire home/apt,2,1,0,99,725,2250,
314180,Sunny Home w/ Views in Wallingford,1224813,Cam,29-09-2011,100%,47.65386101,-122.3384965,House,Entire home/apt,5,1.5,3,300,1400,5000,500
8670079,"Furnished, great spot, near UW",45544717,Annie,01-10-2015,,47.66772999,-122.3268727,House,Entire home/apt,5,2,3,150,850,2950,
4868135,Designer 2 Bdrm Fremont/Wallingford,1121532,Autumn,07-09-2011,100%,47.66144065,-122.343953,Apartment,Entire home/apt,6,1,2,149,990,,300
5336585,Beautiful Loft Apartment UW ,27656377,Alex,12-02-2015,,47.66166903,-122.3337431,Loft,Entire home/apt,2,1,0,75,,,
1427103,Wallingford Private 1BD Apartment,7675473,Marne,23-07-2013,100%,47.65317216,-122.3372994,Apartment,Entire home/apt,3,1,1,95,,1995,150
3518808,Modern Green Lake Apartment,17717833,Brian And Gina,06-07-2014,100%,47.66458664,-122.3330577,Apartment,Entire home/apt,2,1,1,100,,,
8995844,"Charm, convenience in Wallingford",964658,Marina,13-08-2011,100%,47.66407098,-122.3353794,House,Entire home/apt,6,2,3,250,1500,,
356566,Sunny Bedroom w/View: Wallingford,1224813,Cam,29-09-2011,100%,47.65389856,-122.3380692,House,Private room,2,2,1,105,650,1950,500
6466388,Airy Green Lake Craftsman,20567228,Shana,26-08-2014,100%,47.67094939,-122.3247405,House,Private room,2,1,1,74,420,1000,100
4531944,Cozy Green Lake Cottage,7796684,Susan,29-07-2013,100%,47.66618274,-122.3346106,House,Entire home/apt,2,1,1,140,1050,3500,250
6686072,GreenLake - Modern and Convenient,34994802,Marian,04-06-2015,100%,47.67150263,-122.3278906,Apartment,Entire home/apt,4,1,1,130,770,2500,350
4384343,Chic In City  Basement Apartment,2472278,Carrie,26-05-2012,100%,47.66546743,-122.3235737,Apartment,Entire home/apt,2,1,1,110,700,,100
7900056,A+ Home for 2-8 near Green Lake-UW,6885026,Jim,12-06-2013,100%,47.6669849,-122.3394022,House,Entire home/apt,8,2,4,199,1460,4960,350
6378563,Wallingford Terrace Garden,22840181,Samantha,22-10-2014,100%,47.65373805,-122.3389802,House,Entire home/apt,6,1.5,2,209,,,300
5630783,Private Greenlake Studio Apartment ,29181914,Chris & Maria,11-03-2015,100%,47.66895679,-122.3377825,House,Entire home/apt,4,1,0,100,550,,100
340706,Charming Wallingford Apartment,1015653,David,24-08-2011,90%,47.65588494,-122.332136,Apartment,Entire home/apt,4,1,1,110,630,2400,100
6202214,Cozy 1BD Apartment in Wallingford.,7556974,Peggy,17-07-2013,100%,47.65163619,-122.3386218,Apartment,Entire home/apt,2,1,1,104,619,2184,250
1030411,Classic Seattle/Wallingford Home,365852,Kymber,28-01-2011,,47.66540203,-122.3393869,House,Entire home/apt,4,2,2,200,,,
7922373,Brick Colonial in Wallingford,23986021,Derrill And Patty,20-11-2014,100%,47.65361625,-122.3325597,House,Entire home/apt,4,1,0,99,690,,
6156470,Relax with a CANNACATION  getaway!,17935405,Anna,10-07-2014,100%,47.66474422,-122.3381738,House,Private room,2,1,1,90,600,2000,
2994309,Contemporary 2 Bedroom Apartment,7319622,Darren & Stephanie,06-07-2013,90%,47.66585564,-122.3226907,Apartment,Entire home/apt,6,1,2,135,900,3600,200
1594328,Cozy 1920s Wallingford Home,1850689,Lucinda,03-03-2012,100%,47.65635515,-122.3381037,House,Entire home/apt,6,1,2,122,,,100
8072920,Charming Artistic Studio Apartment,11238188,Jodi-Ann,12-01-2014,100%,47.66014668,-122.3415303,Apartment,Entire home/apt,2,1,0,80,,,
6915487,Upper House near UW and Greenlake,6885026,Jim,12-06-2013,100%,47.66692015,-122.3387942,House,Entire home/apt,4,1,2,158,896,3045,150
6202603,Nice One bedroom in Fremont!,14898710,Molly,29-04-2014,70%,47.65158618,-122.3399027,Apartment,Entire home/apt,4,1,1,90,,,
5286781,Full Apt w/ Garden- cozy and light,9838821,Claire,05-11-2013,80%,47.65595529,-122.3321554,Apartment,Entire home/apt,3,1,1,100,500,1780,
2818420,"Seattle Home Near Downtown, UW",14417667,Saleem,17-04-2014,100%,47.65991178,-122.3376861,House,Entire home/apt,4,1,1,89,575,1990,300
3739681,Cozy basement in Wallingford home,832888,Matthew,18-07-2011,100%,47.66103159,-122.3351641,House,Entire home/apt,4,1,2,125,700,2500,100
7922063,Wallingford living room w/ air bed,35246915,Jaime,07-06-2015,58%,47.66836312,-122.3388869,Apartment,Shared room,2,1,1,42,,,
611509,Craftsman with Private Bath & A/C,3032548,Joanna,23-07-2012,100%,47.66369539,-122.3362252,House,Private room,2,1,1,65,425,1350,200
1802663,Urban oasis in Wallingford home,9450725,Ron,15-10-2013,100%,47.65611906,-122.3390315,House,Entire home/apt,4,1,1,100,600,2100,95
9797545,Cozy Room & Sleeping Nook,6645401,Jess,29-05-2013,100%,47.66128295,-122.326836,House,Private room,1,1,1,40,,,
9241055,Classic Craftsman with Modern Touch,832888,Matthew,18-07-2011,100%,47.66107313,-122.3334981,House,Entire home/apt,6,1,3,185,,,200
9294832,Great 1 Bedroom in Greenlake,23827582,Michelle,16-11-2014,100%,47.66980224,-122.3385395,Apartment,Private room,2,1,1,40,,,
8643209,Private room w Q-size bed a view,45437387,Jon,30-09-2015,50%,47.65589665,-122.3265346,Apartment,Private room,2,1.5,1,70,350,1300,
7258811,Lake Union Hacker House - 2FL 4p 2L,1243056,Andrew,03-10-2011,90%,47.65085838,-122.3313378,House,Shared room,1,1,1,40,250,750,350
10265391,"Art filled, quiet, walkable Seattle",10607280,Jay,13-12-2013,100%,47.66150339,-122.334257,Apartment,Entire home/apt,2,1,1,70,,,
132120,Mother-in-Law Apartment in Seattle,378445,Ralph,05-02-2011,100%,47.66922781,-122.3351737,Apartment,Entire home/apt,4,1,1,110,600,2000,
6343866,Wallingford Burke Retreat,33039203,Tobin,10-05-2015,100%,47.66414745,-122.3342495,Apartment,Entire home/apt,4,1,2,99,,,400
3066740,The Silhouette - Lake Union Seattle,15606907,"Karen, Chip & Karl",16-05-2014,,47.64857217,-122.3407591,Boat,Entire home/apt,6,3,3,680,,,1000
4130112,Warm family home w/ hot tub + honey,1414691,Jordan,16-11-2011,100%,47.65707098,-122.3238801,House,Entire home/apt,6,1.5,3,195,1300,3800,
4026757,YELLOW SUITE - super clean-new bed,10061445,Roland,16-11-2013,100%,47.66735094,-122.3399228,House,Private room,2,2,1,55,432,,
9545281,Eclectic 1bd apt in Wallingford,49432912,Alberto,19-11-2015,100%,47.66243176,-122.3467924,Apartment,Entire home/apt,2,1,1,90,,,
3294804,Craftsman w/ Hot Tub *Jan/Feb deal*,3267988,Rebecca,15-08-2012,100%,47.65089092,-122.3335344,Apartment,Entire home/apt,4,1,1,119,,,
4122325,Spacious 3bd/2ba Green Lake Home,17961308,Ryan,11-07-2014,100%,47.67206215,-122.3249283,House,Entire home/apt,5,2,3,175,,,100
